职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
后端工程师,民营,20人以下,2019-09-20 00:52:09,本科,软件/互联网开发/系统集成,1-3年,魔咖智能科技(常州)有限公司,6K-8K,常州,五险一金年底双薪餐补通讯补助节日福利
医学图像算法工程师,民营,20人以下,2019-09-20 00:52:34,硕士,软件/互联网开发/系统集成,不限,上海睿触科技有限公司,15K-20K,上海,五险一金餐补年底双薪定期团建
架构师（Java）,民营,100-499人,2019-09-20 14:14:02,本科,软件/互联网开发/系统集成,5-10年,河南云库信息技术有限公司,10K-20K,郑州-高新区,周末双休节日福利每年多次调薪带薪年假弹性工作
高级软件测试工程师,民营,100-499人,2019-09-20 10:06:58,本科,IT质量管理/测试/配置管理,3-5年,南京芯传汇电子科技有限公司,6K-10K,成都-金牛区,五险一金定期体检员工旅游不加班带薪年假
高级java工程师,民营,20-99人,2019-09-20 14:02:16,本科,软件/互联网开发/系统集成,5-10年,北京拓盛电子科技有限公司,15K-25K,北京,周末双休五险一金绩效奖金餐补弹性工作
逆向工程师,民营,100-499人,2019-09-20 14:13:11,大专,软件/互联网开发/系统集成,5-10年,河南云库信息技术有限公司,10K-20K,郑州-高新区,周末双休节日福利每年多次调薪带薪年假弹性工作
资深系统测试工程师,上市公司,1000-9999人,2019-09-20 00:52:14,本科,软件/互联网开发/系统集成,3-5年,杭州海兴电力科技股份有限公司,15K-20K,南京-江宁区,周末双休五险一金带薪年假弹性工作绩效奖金
存储运维工程师,国企,100-499人,2019-09-20 00:51:37,本科,IT运维/技术支持,3-5年,天翼视讯传媒有限公司,8K-15K,上海,五险一金绩效奖金餐补通讯补助带薪年假
数据分析师（经营管理）,民营,1000-9999人,2019-09-20 00:51:29,本科,咨询/顾问/调研/数据分析,1-3年,深圳前海达飞金融服务有限公司,8K-15K,深圳,五险一金年底双薪绩效奖金带薪年假弹性工作
游戏运维工程师,民营,100-499人,2019-09-20 13:48:06,本科,IT运维/技术支持,3-5年,厦门乘三乘五网络科技有限公司,15K-30K,上海,五险一金弹性工作绩效奖金员工旅游节日福利
运维工程师,上市公司,10000人以上,2019-09-20 00:50:56,本科,IT运维/技术支持,1-3年,圆通速递有限公司,8K-15K,上海-青浦区,健身俱乐部五险一金年底双薪绩效奖金包吃
少儿编程教师 带薪培训,民营,20-99人,2019-09-20 00:50:26,大专,教育/培训,不限,石家庄启梦教育科技有限公司,4K-8K,石家庄,五险一金年底双薪绩效奖金全勤奖带薪年假
SQA/质量保证工程师,民营,100-499人,2019-09-20 00:52:12,本科,质量管理/安全防护,1-3年,上海慧住信息科技有限公司,10K-15K,上海-静安区,五险一金带薪年假弹性工作
运维工程师,民营,20-99人,2019-09-20 00:51:49,本科,IT运维/技术支持,3-5年,北京信达优创通信技术有限公司,8K-10K,南京-雨花台区,五险一金带薪年假节日福利年底双薪
创客教育培训师,民营,20-99人,2019-09-20 00:51:56,大专,教育/培训,1-3年,成都市视美嘉科技有限公司,4K-6K,宜宾-翠屏区,周末双休绩效奖金带薪年假节日福利五险一金
数据挖掘实习生,股份制企业,100-499人,2019-09-20 00:50:05,硕士,实习生/培训生/储备干部,无经验,神州数码医疗科技股份有限公司,2K-4K,北京,创业公司五险一金餐补带薪年假补充医疗保险
量化交易员,民营,20人以下,2019-09-20 00:50:36,本科,证券/期货/投资管理/服务,1-3年,北京百泉投资管理有限公司,8K-10K,上海,
IT审计与渗透测试岗(006009),国企,1000-9999人,2019-09-20 00:51:09,本科,银行,1-3年,中信银行股份有限公司信用卡中心,薪资面议,深圳,五险一金绩效奖金年终分红加班补助通讯补助
信息安全工程师,民营,100-499人,2019-09-20 00:52:36,本科,IT运维/技术支持,1-3年,深圳市艾泰克工程咨询监理有限公司,6K-12K,深圳,周末双休五险一金绩效奖金加班补助全勤奖
.net工程师,民营,100-499人,2019-09-20 14:13:27,大专,软件/互联网开发/系统集成,1-3年,成都华律网络服务有限公司,6.5K-8K,成都,五险一金年底双薪绩效奖金全勤奖带薪年假
网络信息安全工程师,民营,20-99人,2019-09-20 00:50:38,大专,IT运维/技术支持,不限,重庆若可网络安全测评技术有限公司,2K-4K,重庆,五险一金绩效奖金年终奖金
大数据开发工程师,国企,100-499人,2019-09-20 00:52:13,本科,软件/互联网开发/系统集成,1-3年,国家金融信息中心有限责任公司,13K-16K,北京,五险一金弹性工作带薪年假餐补补充医疗保险
架构师（PHP）,民营,1000-9999人,2019-09-20 00:50:07,本科,软件/互联网开发/系统集成,5-10年,居理新房,25K-45K,北京,14薪带薪年假员工旅游周末双休五险一金
QA工程师 (MJ000462),外商独资,100-499人,2019-09-20 14:14:26,本科,IT质量管理/测试/配置管理,1-3年,行云智网络科技(北京)有限公司,7K-12K,北京,周末双休带薪年假五险一金补充医疗保险创业公司
游戏运维工程师,民营,100-499人,2019-09-20 13:48:04,本科,IT运维/技术支持,3-5年,厦门乘三乘五网络科技有限公司,15K-30K,深圳,五险一金弹性工作绩效奖金员工旅游节日福利
高级运维工程师,民营,100-499人,2019-09-20 08:49:35,本科,IT运维/技术支持,5-10年,深圳市中兴视通科技有限公司,20K-30K,深圳,五险一金绩效奖金餐补带薪年假弹性工作
云计算讲师,民营,500-999人,2019-09-20 00:51:25,大专,教育/培训,1-3年,北京尚观科技有限公司武汉分公司,8K-12K,武汉,五险一金绩效奖金带薪年假员工旅游弹性工作
web前端工程师,民营,20-99人,2019-09-20 00:50:35,大专,软件/互联网开发/系统集成,1-3年,吉林菲尔彻信息技术有限公司,3K-5K,长春,创业公司周末双休五险一金年底双薪股票期权
c/c++研发工程师,股份制企业,500-999人,2019-09-20 09:21:05,大专,软件/互联网开发/系统集成,1-3年,飞天诚信科技股份有限公司,8K-12K,北京-海淀区,五险一金绩效奖金餐补带薪年假定期体检
Web前端开发工程师,民营,20-99人,2019-09-20 14:09:49,大专,软件/互联网开发/系统集成,1-3年,广州市简美网络科技有限公司,6K-10K,广州,周末双休五险一金节日福利员工旅游定期体检
前端开发工程师,民营,20-99人,2019-09-20 14:13:27,大专,软件/互联网开发/系统集成,1-3年,广州市汉斯达五金有限公司,8K-10K,广州,
软件测试经理-欧美项目,民营,100-499人,2019-09-20 14:26:31,本科,IT质量管理/测试/配置管理,5-10年,迪原创新(北京)科技有限公司南京分公司,10K-15K,南京,周末双休员工旅游带薪年假五险一金弹性工作
数据分析师,民营,20-99人,2019-09-20 14:00:05,硕士,市场,1-3年,北京云和互动信息技术有限公司,10K-18K,北京,周末双休绩效奖金弹性工作五险一金带薪年假
全栈工程师,民营,20人以下,2019-09-20 00:50:56,博士,软件/互联网开发/系统集成,5-10年,上海仟富来资产管理有限公司,30K-50K,上海,绩效奖金带薪年假弹性工作五险一金
高级C/C++软件工程师,股份制企业,100-499人,2019-09-20 00:50:58,本科,软件/互联网开发/系统集成,3-5年,北京北信源软件股份有限公司西安分公司,10K-15K,西安,节日福利五险一金餐补带薪年假
中级数据分析工程师,国企,10000人以上,2019-09-20 00:50:56,本科,银行,3-5年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
运维售后工程师,民营,100-499人,2019-09-20 14:04:32,大专,客服/售前/售后技术支持,1-3年,北京优特捷信息技术有限公司,15K-20K,广州,创业公司五险一金
高级算法工程师/研究员,外商独资,500-999人,2019-09-20 14:41:11,硕士,软件/互联网开发/系统集成,不限,佳能医疗系统(中国)有限公司,20K-30K,北京,五险一金绩效奖金交通补助补充医疗保险定期体检
C++后端中级/高级开发,民营,100-499人,2019-09-20 14:18:04,本科,软件/互联网开发/系统集成,3-5年,上海火魂网络科技有限公司,28K-30K,上海,五险一金周末双休年终分红节日福利弹性工作
PHP后端工程师需要会layui后台,民营,20-99人,2019-09-20 14:24:05,中专,软件/互联网开发/系统集成,1-3年,重庆印留时光创新科技有限公司,6K-8K,重庆,公司重点项目不加班每年多次调薪节日福利五险
股票投资策略C++软件工程师（兼职）,民营,20人以下,2019-09-20 14:31:02,本科,软件/互联网开发/系统集成,1-3年,杭州日祥贸易有限公司,50K-80K,杭州,弹性工作
算法工程师,民营,100-499人,2019-09-20 00:52:03,本科,软件/互联网开发/系统集成,不限,青岛百洋智能科技股份有限公司,8K-13K,青岛-市北区（新行政区）,五险一金年底双薪绩效奖金交通补助餐补
游戏主程开发工程师,民营,100-499人,2019-09-20 14:20:34,学历不限,软件/互联网开发/系统集成,5-10年,海南仙灵网络科技有限公司,20K-35K,广州-天河区,五险一金绩效奖金全勤奖节日福利不加班
高级数据分析工程师,国企,10000人以上,2019-09-20 00:50:56,本科,银行,3-5年,中国邮政储蓄银行股份有限公司,薪资面议,北京,
数据挖掘/人工智能工程师   高级工程师,民营,20-99人,2019-09-20 00:52:18,硕士,软件/互联网开发/系统集成,1-3年,广州衡昊数据科技有限公司,15K-25K,广州,五险一金股票期权餐补弹性工作
