地区,户型,楼层高度,建筑面积/㎡,建成年代/年,装修情况,有无电梯	,挂牌价/万,成交周期/天,调价次数/次,带看次数,关注人数,浏览次数,成交价/万
房山,2室1厅1厨1卫,低楼层(共15层),86.1,2011,精装,有,292,10,1,11,21,346,282.8
房山,2室1厅1厨1卫,中楼层(共20层),81.22,2012,精装,有,350,56,0,15,13,708,340
房山,2室1厅1厨2卫,底层(共6层),97.57,2004,简装,无,299,44,1,24,20,1074,280
房山,3室1厅1厨1卫,高楼层(共18层),99.7,2013,精装,有,475,36,1,5,5,442,458
房山,2室1厅1厨1卫,低楼层(共15层),88.36,2011,精装,有,275,13,1,3,9,249,266
房山,3室1厅1厨1卫,顶层(共6层),70.17,1993,简装,暂无数据,140,242,1,7,264,6666,129.7
房山,2室1厅1厨1卫,中楼层(共6层),83.34,2012,精装,无,289,38,1,13,63,595,283
房山,1室0厅1厨1卫,低楼层(共15层),50.3,2010,简装,有,209,11,1,8,6,95,205
房山,1室1厅1厨1卫,中楼层(共6层),54.42,2007,简装,无,160,38,0,1,25,538,150
房山,2室1厅1厨1卫,高楼层(共18层),87.48,2012,精装,有,352,65,1,5,6,547,338
房山,2室1厅1厨1卫,中楼层(共8层),91.01,2013,精装,有,385,53,0,28,30,987,368
房山,3室1厅1厨1卫,低楼层(共11层),111.5,2014,精装,有,485,59,1,9,16,698,474
房山,1室1厅1厨1卫,高楼层(共15层),71.79,2013,精装,有,260,120,0,0,12,682,105
房山,2室1厅1厨1卫,中楼层(共6层),86,2002,精装,无,275,16,0,21,7,386,265
房山,2室1厅1厨1卫,高楼层(共20层),81.22,2012,简装,有,343,42,1,37,9,740,335
房山,3室1厅1厨1卫,中楼层(共12层),96.58,2016,简装,暂无数据,258,25,1,1,4,346,252
房山,2室1厅1厨1卫,低楼层(共16层),69.06,2007,精装,有,243,32,1,47,136,1531,237.5
房山,2室2厅1厨1卫,中楼层(共20层),90.1,2011,精装,有,248,10,1,1,5,49,238
房山,2室2厅1厨1卫,高楼层(共18层),82.83,未知,精装,暂无数据,288.5,31,1,4,5,280,283.4
房山,2室1厅1厨1卫,中楼层(共16层),86.02,2006,简装,有,285,33,0,42,63,991,277.1
房山,1室1厅1厨1卫,中楼层(共9层),68.04,2009,精装,有,252,32,1,44,47,1261,248
房山,3室1厅1厨1卫,顶层(共15层),88.81,2012,精装,有,365,53,1,43,14,477,346.6
房山,3室2厅1厨2卫,底层(共6层),132.45,2014,毛坯,有,359,495,1,100,246,11302,347
房山,3室1厅1厨1卫,中楼层(共18层),88.66,2014,精装,有,380,271,1,3,18,1722,372
房山,2室1厅1厨1卫,低楼层(共14层),87.83,2012,精装,有,312,57,1,59,27,1038,302
房山,2室1厅1厨1卫,高楼层(共11层),94.35,2006,简装,有,272,96,1,23,56,1243,268
房山,2室1厅1厨1卫,中楼层(共20层),81.22,2012,精装,有,350,14,0,5,9,224,340
房山,2室1厅1厨1卫,高楼层(共21层),83.72,2013,精装,有,355,529,1,10,140,7077,335.5
房山,3室1厅1厨1卫,低楼层(共9层),81.34,2012,简装,有,345,246,1,52,50,4648,359.5
房山,1室1厅1厨1卫,中楼层(共15层),64.81,2006,精装,有,213,80,1,20,102,1537,203.5
房山,2室1厅1厨1卫,高楼层(共28层),87.65,2011,精装,有,388,327,1,166,123,5348,362
房山,3室1厅1厨2卫,高楼层(共18层),128.59,2014,精装,有,530,141,1,7,18,1689,520
房山,2室1厅1厨1卫,高楼层(共13层),100.54,2009,简装,有,309,101,1,33,15,1228,302.5
房山,2室1厅1厨1卫,中楼层(共15层),90.66,2009,精装,有,305,218,1,16,11,532,296
房山,2室1厅1厨1卫,中楼层(共15层),86.1,2011,精装,有,285,153,1,51,109,3248,279.5
房山,3室2厅1厨2卫,低楼层(共12层),151.88,2009,其他,有,425,342,1,12,32,5784,418
房山,2室1厅1厨1卫,中楼层(共15层),87.34,2009,精装,有,285,22,1,47,20,812,275
房山,1室1厅1厨1卫,中楼层(共15层),49.56,2009,简装,有,209,45,1,40,78,1040,204
房山,3室1厅1厨1卫,中楼层(共9层),80.97,2012,精装,有,370,39,1,16,5,436,346.5
房山,1室1厅1厨1卫,中楼层(共14层),35.73,2015,简装,有,80,128,1,1,8,146,79.5
房山,3室2厅1厨2卫,中楼层(共10层),126.41,2014,毛坯,暂无数据,319,360,1,30,60,7223,306
房山,1室2厅1厨1卫,低楼层(共9层),70.5,2007,精装,有,239,30,1,1,5,452,230
房山,2室1厅1厨1卫,顶层(共5层),53,2005,精装,无,203,51,1,30,136,1151,218
房山,2室1厅1厨1卫,中楼层(共14层),88.43,2011,精装,有,274,20,0,9,13,290,263
房山,2室1厅1厨1卫,顶层(共18层),75.56,2014,简装,有,305,299,1,94,111,4032,301
房山,2室1厅1厨1卫,高楼层(共21层),87.64,2013,精装,有,356,67,1,11,22,914,348
房山,3室1厅1厨1卫,低楼层(共17层),101.72,2012,精装,有,461,64,1,7,12,866,446
房山,1室1厅0厨2卫,中楼层(共22层),40.23,2017,其他,暂无数据,123,2,0,1,0,14,120
房山,2室2厅1厨1卫,底层(共6层),99.49,2001,简装,无,269,17,0,4,15,425,261
房山,2室1厅1厨1卫,高楼层(共18层),86.34,2011,精装,有,388,68,1,52,33,952,375
房山,3室2厅1厨1卫,低楼层(共10层),92.19,2010,精装,有,355,689,1,147,222,13431,345
房山,3室2厅1厨2卫,顶层(共15层),139.57,2012,毛坯,有,510,262,1,43,32,4968,500
房山,2室1厅1厨1卫,中楼层(共6层),68.15,2011,精装,有,275,247,1,11,56,4816,267
房山,3室1厅1厨1卫,顶层(共10层),94.88,2014,精装,暂无数据,450,62,1,21,11,807,430
房山,2室1厅1厨1卫,顶层(共6层),99.92,2000,精装,暂无数据,238,100,1,5,25,1566,228
房山,2室1厅1厨1卫,中楼层(共8层),87.57,2012,简装,暂无数据,328,9,1,2,6,141,318
房山,2室1厅1厨1卫,低楼层(共10层),86.86,2012,精装,有,319,99,1,38,34,1829,313
房山,2室1厅1厨1卫,顶层(共6层),58.34,2005,简装,暂无数据,220,64,1,49,108,1657,213
房山,3室1厅1厨1卫,中楼层(共17层),100.04,2012,精装,有,465,108,1,14,40,1718,450
房山,2室1厅1厨1卫,低楼层(共6层),86.46,2002,精装,无,265,257,1,64,32,4549,260
房山,2室2厅1厨1卫,低楼层(共6层),86.45,2007,精装,无,190,112,1,10,167,1757,185
房山,1室1厅1厨1卫,低楼层(共14层),58.69,2009,精装,有,220,21,0,20,28,719,215
房山,3室2厅1厨2卫,中楼层(共10层),163.34,2010,毛坯,有,530,195,0,22,21,3459,500
房山,1室1厅1厨1卫,高楼层(共18层),61.42,2010,精装,有,208,121,1,9,90,2505,195
房山,1室1厅1厨1卫,高楼层(共6层),31.57,2004,简装,暂无数据,133,33,0,15,132,1000,124
房山,2室1厅1厨1卫,高楼层(共18层),91.74,2015,精装,有,370,176,1,49,48,2782,360
房山,3室2厅1厨2卫,低楼层(共18层),141.4,2016,精装,有,636,64,0,23,19,944,595
房山,2室1厅1厨1卫,中楼层(共14层),95.83,2010,精装,有,325,27,0,5,2,260,310
房山,2室1厅1厨1卫,顶层(共6层),69.11,1990,精装,暂无数据,161,242,1,3,502,6572,153
房山,3室1厅1厨1卫,高楼层(共11层),102.67,2015,精装,暂无数据,493,410,1,68,31,3367,476.3
房山,2室1厅1厨1卫,中楼层(共6层),90.09,2005,精装,暂无数据,160,370,1,68,383,10500,157
房山,3室1厅1厨2卫,中楼层(共14层),134.23,2009,精装,有,430,162,1,6,12,765,417
房山,2室1厅1厨1卫,顶层(共10层),88.84,2010,简装,有,318,76,1,38,24,1058,305
房山,1室1厅1厨1卫,中楼层(共6层),43.66,2000,简装,无,174,43,1,28,15,482,167
房山,3室1厅1厨1卫,高楼层(共18层),88.17,2012,精装,有,370,110,0,24,28,871,365
房山,2室1厅1厨1卫,中楼层(共18层),87.72,2012,精装,暂无数据,325,86,1,25,14,1327,320
房山,3室1厅1厨1卫,高楼层(共11层),107.21,2014,精装,有,480,25,0,11,18,426,472
房山,2室2厅1厨2卫,中楼层(共13层),104.73,2002,简装,有,278,274,1,8,49,4858,268
房山,2室1厅1厨1卫,高楼层(共18层),75.25,2010,简装,有,248,262,1,38,96,5582,230
房山,2室1厅1厨1卫,中楼层(共14层),96.23,2011,精装,有,319,35,1,22,13,737,310
房山,2室1厅1厨1卫,中楼层(共14层),88.43,2011,精装,有,274.5,34,1,32,21,622,265
房山,3室2厅1厨2卫,中楼层(共9层),139.67,2015,精装,暂无数据,690,178,0,7,46,2851,651
房山,2室1厅1厨1卫,低楼层(共15层),86.87,2010,精装,有,265,57,1,20,47,846,258
房山,1室0厅1厨1卫,高楼层(共15层),58.01,2010,其他,有,210,2,0,3,0,3,202.5
房山,2室1厅1厨1卫,中楼层(共21层),88.5,2012,其他,有,395,22,1,17,1,196,383
房山,3室2厅1厨2卫,低楼层(共6层),119.22,2007,精装,无,370,9,0,6,5,256,362.6
房山,3室1厅1厨2卫,中楼层(共7层),119.88,2002,简装,无,320,421,1,7,22,2709,316.5
房山,3室1厅1厨1卫,顶层(共17层),88.39,2012,简装,有,355,17,1,1,8,214,350
房山,车位,地下室,33.89,2013,其他,暂无数据,20,48,0,6,1,951,18
房山,3室2厅1厨2卫,高楼层(共9层),139.67,2015,精装,暂无数据,689,212,1,16,6,236,656
房山,1室1厅1厨2卫,中楼层(共8层),46,2017,其他,暂无数据,120,36,0,2,0,暂无数据,110
房山,1室1厅1厨1卫,高楼层(共14层),35.59,2015,精装,有,89,228,1,94,32,4661,80
房山,1室1厅1厨1卫,中楼层(共11层),59.49,2010,精装,有,246,58,1,37,39,1199,241
房山,1室0厅0厨0卫,高楼层(共6层),54.62,2011,精装,无,210,269,1,55,166,7760,175
房山,3室1厅1厨1卫,高楼层(共6层),107.54,1995,其他,无,282,68,1,11,10,1071,274
房山,2室1厅1厨1卫,顶层(共6层),71.76,1996,精装,无,203,274,1,2,71,6347,202.8
房山,3室1厅1厨1卫,顶层(共11层),88.1,2014,精装,有,428,292,1,20,23,1690,412
房山,1室1厅1厨1卫,低楼层(共15层),71.79,2013,精装,有,263,13,1,3,6,249,255
房山,1室1厅1厨1卫,顶层(共6层),84.11,2003,简装,无,252,5,1,2,4,36,242
房山,2室1厅1厨1卫,低楼层(共18层),88.02,2014,精装,有,389,62,1,24,13,798,380
房山,1室0厅1厨1卫,顶层(共6层),46.58,2008,其他,暂无数据,129,49,1,4,31,802,124.5
房山,2室1厅1厨1卫,低楼层(共15层),92.5,2011,精装,有,283,31,1,37,23,802,288.7
房山,2室1厅1厨1卫,中楼层(共7层),114.31,2004,简装,无,286,181,1,5,50,2577,277.5
房山,3室1厅1厨1卫,低楼层(共8层),79.26,2012,精装,有,370,61,1,6,7,600,353
房山,2室2厅1厨1卫,高楼层(共6层),82.5,2003,精装,无,273,10,0,8,7,239,266
房山,2室1厅1厨1卫,高楼层(共14层),89.24,2011,精装,有,303,13,0,10,9,346,298
房山,2室1厅1厨1卫,中楼层(共18层),75.88,2012,精装,有,325,35,1,13,20,487,319
房山,2室1厅1厨1卫,高楼层(共6层),79.55,2011,精装,暂无数据,199,268,1,10,124,8075,190
房山,2室1厅1厨1卫,顶层(共6层),76.84,1994,简装,无,222,287,1,39,42,5202,217
房山,车位,地下室,35.84,2013,毛坯,有,26,342,0,12,11,2931,23.5
房山,2室1厅1厨1卫,中楼层(共15层),74.19,2006,精装,有,249,60,1,17,43,1117,244
房山,3室2厅1厨2卫,中楼层(共14层),158.23,2009,精装,有,479,280,1,8,38,4647,469.6
房山,2室1厅1厨2卫,顶层(共15层),87.74,2013,精装,有,313,39,1,4,6,450,306
房山,2室1厅1厨1卫,底层(共15层),88.57,2011,精装,有,265,12,1,6,7,326,257.5
房山,2室2厅1厨1卫,低楼层(共20层),87.28,2015,简装,暂无数据,210,220,1,8,56,4934,203.8
房山,2室1厅1厨1卫,顶层(共6层),76.85,1996,简装,暂无数据,200,101,0,5,26,2010,190
房山,2室1厅1厨1卫,低楼层(共18层),76.35,2014,精装,有,295,185,1,114,89,4480,289.5
房山,2室2厅1厨1卫,高楼层(共6层),86.46,2002,简装,无,265,27,0,29,9,433,254
房山,2室1厅1厨1卫,中楼层(共6层),88.62,2004,其他,无,266,19,0,17,39,514,259
房山,3室1厅1厨1卫,顶层(共15层),97.8,2013,毛坯,有,440,320,1,145,91,9488,435
房山,2室1厅1厨1卫,高楼层(共6层),89.77,2012,精装,无,280,8,1,3,14,91,274
房山,2室1厅1厨1卫,顶层(共6层),54.33,1986,简装,无,180,52,1,13,40,836,178
房山,1室1厅1厨1卫,顶层(共15层),58.56,2010,精装,有,199,27,1,8,38,712,197
房山,2室1厅1厨1卫,高楼层(共15层),87.52,2012,精装,有,310,43,1,3,0,暂无数据,292
房山,1室1厅1厨1卫,高楼层(共15层),71.65,2011,精装,有,265,40,1,23,17,365,259
房山,2室1厅1厨1卫,低楼层(共18层),87.98,2014,精装,有,395,50,0,7,4,506,383
房山,1室1厅1厨1卫,低楼层(共21层),40.66,2018,其他,暂无数据,123,20,0,1,0,暂无数据,114
房山,3室2厅1厨1卫,中楼层(共11层),92.17,2014,精装,有,455,55,0,16,19,813,438
房山,2室1厅1厨1卫,底层(共5层),56.19,1980,简装,暂无数据,178,225,1,40,136,5409,176
房山,3室1厅1厨1卫,底层(共6层),103.32,2004,简装,无,335,92,1,55,112,4033,326
房山,2室1厅1厨1卫,底层(共9层),85.38,2013,精装,有,360,6,1,3,5,146,356
房山,2室1厅1厨1卫,低楼层(共15层),84.32,2006,简装,有,255,44,1,47,39,837,252
房山,2室1厅1厨1卫,中楼层(共21层),69.74,2014,精装,有,315,232,1,118,153,5756,305
房山,3室1厅1厨1卫,中楼层(共5层),70,1990,其他,无,220,15,0,3,0,暂无数据,215
房山,2室1厅1厨2卫,顶层(共16层),118.57,2007,精装,有,329,31,1,8,13,396,315
房山,2室1厅1厨1卫,中楼层(共5层),55.27,1988,精装,无,200,197,1,13,29,2173,190
房山,2室1厅1厨1卫,中楼层(共5层),54.36,2005,简装,无,199,92,1,17,160,2002,196
房山,3室1厅1厨2卫,顶层(共6层),143.38,2005,简装,无,299,20,0,2,21,416,297.8
房山,2室1厅1厨1卫,中楼层(共5层),51.52,2005,简装,无,229,130,1,50,133,2548,220
房山,2室1厅1厨1卫,中楼层(共11层),95.34,2011,精装,有,350,368,1,13,39,6128,345
房山,1室1厅1厨1卫,中楼层(共5层),39.03,2005,精装,无,200,18,0,8,26,204,197.5
房山,2室1厅1厨2卫,中楼层(共9层),98.59,2013,简装,有,420,152,1,24,13,1144,406
房山,2室1厅1厨1卫,高楼层(共6层),84.52,1998,精装,无,258,11,0,2,0,暂无数据,243
房山,2室1厅1厨1卫,中楼层(共11层),77.93,2015,毛坯,有,151,304,1,68,37,5339,143
房山,2室1厅1厨1卫,高楼层(共18层),87.9,2012,精装,暂无数据,319,12,1,18,6,256,315.6
房山,1室2厅1厨1卫,低楼层(共16层),67.68,2007,精装,有,245,19,0,8,20,509,236
房山,2室1厅1厨1卫,高楼层(共28层),89.98,2010,精装,有,395,49,1,11,18,403,384
房山,1室0厅1厨1卫,底层(共5层),39.57,2005,简装,无,172,186,1,77,417,11618,170
房山,2室1厅1厨1卫,中楼层(共6层),81.36,2006,精装,暂无数据,259,31,1,2,8,549,256
房山,1室1厅1厨1卫,低楼层(共7层),48.18,1994,精装,无,200,50,1,4,13,758,192
房山,2室1厅1厨1卫,中楼层(共13层),89.86,2012,精装,有,320,42,0,43,15,846,300
房山,2室1厅1厨1卫,高楼层(共6层),86.36,2010,毛坯,有,330,115,1,41,13,701,325
房山,车位,地下室,39.51,2012,其他,暂无数据,28,24,0,3,0,暂无数据,26.5
房山,2室1厅1厨1卫,低楼层(共21层),88.86,2012,精装,暂无数据,312,152,0,7,16,2471,305
房山,2室1厅1厨1卫,低楼层(共18层),71.31,2012,精装,有,273,53,1,38,86,1289,270
房山,2室1厅1厨1卫,高楼层(共9层),87.49,2013,精装,有,365,39,1,10,14,600,358.5
房山,2室1厅1厨1卫,中楼层(共21层),70.23,2014,其他,有,299,51,1,30,70,985,297
房山,2室1厅1厨2卫,低楼层(共15层),87.74,2013,简装,有,310,44,0,50,12,929,303
房山,2室1厅1厨1卫,低楼层(共18层),75.46,2014,精装,有,319,46,1,12,3,126,309
房山,2室1厅1厨1卫,高楼层(共6层),69.86,未知,精装,暂无数据,190,31,1,7,43,511,189
房山,3室1厅1厨1卫,高楼层(共18层),87.92,2014,精装,有,378,48,1,17,18,741,365
房山,1室0厅1厨1卫,低楼层(共6层),54.62,2011,其他,无,205,37,1,5,46,710,197.8
房山,2室1厅1厨1卫,低楼层(共15层),86.85,2009,精装,有,275,92,1,34,54,3097,265
房山,2室1厅1厨1卫,中楼层(共6层),86,2011,简装,有,330,36,0,32,11,545,330
房山,2室1厅1厨1卫,高楼层(共13层),96.23,2012,精装,有,350,401,1,3,24,4564,350
房山,2室1厅1厨1卫,高楼层(共6层),85.38,2010,精装,有,345,16,0,23,3,19,334
房山,3室2厅1厨1卫,中楼层(共6层),92.11,2009,精装,无,310,3,0,6,6,144,297
房山,3室1厅1厨2卫,高楼层(共16层),147.2,2011,精装,有,450,24,0,7,11,488,445
房山,2室1厅1厨1卫,顶层(共6层),58.32,2005,简装,无,225,35,1,32,60,793,214.8
房山,1室1厅1厨1卫,底层(共18层),48.54,2014,精装,有,230,155,1,6,52,2027,224
房山,3室1厅1厨1卫,中楼层(共5层),97.49,2014,精装,暂无数据,248,251,1,2,63,4690,243.5
房山,3室1厅1厨1卫,低楼层(共15层),87.25,2015,简装,暂无数据,335,228,1,11,25,1249,331
房山,1室1厅1厨1卫,中楼层(共7层),48.18,1994,简装,无,185,44,1,22,13,666,177
房山,车位,地下室,36.03,2015,其他,暂无数据,18,2,0,1,0,2,14.5
房山,3室1厅1厨1卫,高楼层(共17层),88.39,2012,精装,有,375,34,0,63,31,1662,360
房山,2室1厅1厨1卫,底层(共21层),87.2,2013,精装,有,330,369,1,27,101,4438,325
房山,3室2厅1厨2卫,中楼层(共9层),123.72,2012,精装,有,578,9,0,7,8,269,568
房山,2室2厅1厨2卫,高楼层(共6层),111.68,2002,精装,无,318,70,0,53,70,12612,306
房山,3室1厅1厨1卫,低楼层(共6层),89.34,2014,精装,有,401,83,1,24,20,1261,382
房山,2室1厅1厨1卫,高楼层(共6层),76.3,1996,简装,暂无数据,210,33,0,6,11,530,195
房山,2室1厅1厨1卫,低楼层(共10层),88.38,2010,毛坯,有,339,213,1,54,22,3924,334.5
房山,3室2厅1厨2卫,中楼层(共15层),121.25,2015,精装,暂无数据,596,40,1,14,13,400,585
房山,1室1厅1厨1卫,顶层(共6层),50.96,1995,精装,无,180,52,1,22,49,1159,179.5
房山,2室1厅1厨1卫,低楼层(共15层),88.41,2012,精装,有,305,125,1,15,27,1206,290
房山,2室1厅1厨1卫,中楼层(共6层),79.72,未知,精装,无,269,11,0,1,10,225,260.5
房山,4室2厅1厨2卫,底层(共15层),162.76,2012,精装,有,529,318,1,10,76,6845,605
房山,4室2厅1厨2卫,地下室(共15层),160.04,2012,精装,有,180,317,1,10,187,7070,180
房山,2室1厅1厨1卫,低楼层(共17层),84.28,2012,精装,有,378,74,1,41,20,1225,348
房山,3室2厅1厨2卫,高楼层(共9层),139.86,2015,精装,暂无数据,685,270,1,111,42,2580,655
房山,2室1厅1厨1卫,中楼层(共21层),83.17,2013,其他,有,345,37,1,14,9,437,331
房山,2室1厅1厨1卫,高楼层(共11层),87.19,2009,精装,有,320,151,1,17,45,2575,315
房山,3室1厅1厨1卫,中楼层(共18层),88.17,2012,精装,有,375,31,1,15,26,549,361
房山,3室2厅1厨2卫,中楼层(共15层),139.43,2015,精装,暂无数据,680,29,0,6,7,346,620
房山,3室1厅1厨1卫,中楼层(共20层),88.83,2012,精装,有,399,29,1,18,1,72,377
房山,1室1厅1厨1卫,顶层(共11层),58.61,2010,精装,有,236,39,1,26,31,807,230
房山,3室1厅1厨2卫,底层(共7层),124.09,2004,简装,无,438,168,1,9,36,3730,415
房山,3室1厅1厨1卫,高楼层(共24层),78.42,2016,其他,有,175,81,1,20,16,157,163
房山,2室1厅1厨1卫,底层(共5层),75.45,2003,其他,暂无数据,180,45,1,6,31,907,175
房山,2室1厅1厨1卫,中楼层(共14层),89.08,2012,其他,有,312,22,1,3,6,184,298
房山,2室1厅1厨1卫,高楼层(共18层),75.49,2012,精装,有,326,37,1,31,12,702,312
房山,2室2厅1厨1卫,中楼层(共18层),88.28,2010,精装,有,269.9,170,1,34,67,3696,267.3
房山,3室1厅1厨1卫,低楼层(共6层),89.34,2012,简装,有,375,19,1,16,9,169,367.5
房山,1室0厅1厨1卫,中楼层(共15层),57.41,2009,简装,有,230,184,1,70,20,1083,222.5
房山,3室2厅1厨1卫,高楼层(共6层),105.48,2005,精装,无,330,37,1,17,36,877,322
房山,1室1厅1厨1卫,中楼层(共6层),59.06,2008,简装,无,242,49,1,6,41,409,239
房山,1室1厅1厨1卫,低楼层(共14层),57.96,2011,精装,有,229,165,1,8,81,3604,223
房山,2室2厅1厨1卫,低楼层(共6层),82,1998,简装,无,240,72,0,36,48,1158,231
房山,2室1厅1厨1卫,中楼层(共11层),90.32,2011,精装,有,320,19,1,3,6,374,316
房山,2室1厅1厨1卫,低楼层(共6层),88.25,2009,简装,无,299.9,22,0,12,0,2,295
房山,2室1厅1厨1卫,高楼层(共6层),87.63,2005,简装,无,269.9,45,0,58,159,1533,263
房山,3室1厅1厨1卫,高楼层(共15层),101.79,2015,精装,暂无数据,445,42,1,27,18,629,438
房山,3室2厅1厨2卫,低楼层(共15层),123.53,2007,精装,有,380,49,0,8,15,713,370.5
房山,3室1厅1厨1卫,中楼层(共7层),87.04,2014,简装,有,400,17,1,1,8,276,393
房山,2室1厅1厨1卫,高楼层(共10层),89.13,2009,简装,有,315,29,0,7,4,111,313
房山,2室1厅1厨1卫,中楼层(共6层),59.27,1993,精装,无,195,89,1,38,218,2394,185
房山,2室1厅1厨1卫,低楼层(共11层),86.92,2011,精装,有,295,8,1,13,11,286,285
房山,2室2厅1厨2卫,底层(共8层),127.18,2014,精装,暂无数据,359,15,1,3,3,74,340
房山,2室1厅1厨1卫,低楼层(共18层),75.39,2014,精装,有,308,27,1,13,6,323,296
房山,2室1厅1厨1卫,低楼层(共21层),74.62,2014,精装,有,316,7,0,4,21,204,306
房山,1室0厅1厨1卫,低楼层(共3层),46.92,2010,精装,无,195,222,1,25,64,5181,190
房山,3室1厅1厨1卫,高楼层(共6层),101.73,未知,简装,暂无数据,275,46,1,5,11,846,262
房山,2室1厅1厨2卫,高楼层(共6层),103.32,2007,简装,暂无数据,208,24,1,2,24,531,205
房山,3室1厅1厨1卫,中楼层(共20层),89.22,2012,精装,有,390,116,0,4,1,10,386
房山,3室2厅1厨2卫,低楼层(共7层),124,2012,精装,有,535,7,0,2,0,12,520
房山,2室1厅1厨1卫,低楼层(共21层),90.07,2014,精装,有,370,12,1,19,35,371,364
房山,3室1厅1厨1卫,低楼层(共9层),89.15,2012,精装,有,402,84,1,10,20,573,395
房山,2室1厅1厨1卫,中楼层(共6层),65.91,1992,精装,暂无数据,210,96,1,11,33,1577,200
房山,2室2厅1厨1卫,顶层(共6层),86.46,2002,简装,无,239,12,0,5,11,206,230
房山,1室1厅1厨1卫,底层(共11层),58.77,2011,精装,有,225,293,1,37,139,6413,217
房山,车位,地下室,27.91,2012,其他,有,19,115,0,4,0,2906,17
房山,1室1厅1厨1卫,底层(共11层),58.89,2009,精装,有,219,45,1,37,39,806,230
房山,3室1厅1厨2卫,中楼层(共13层),131.16,2012,精装,有,468,19,1,2,4,328,452
房山,3室1厅1厨1卫,中楼层(共6层),81.02,1994,简装,无,245,33,0,5,0,6,238.5
房山,3室1厅1厨1卫,中楼层(共11层),103,2015,其他,暂无数据,540,62,0,3,0,暂无数据,484
